"collection_date","pangolin_call","major_lineage"
2021-12-08,"AY.4.2","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-07,"AY.111","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.43","Delta"
2021-12-07,"AY.4.2.5","Delta"
2021-12-07,"AY.43","Delta"
2021-12-08,"AY.4","Delta"
2021-12-07,"AY.4.2","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.121","Delta"
2021-12-07,"AY.4.2","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.98","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.98","Delta"
2021-12-08,"AY.129","Delta"
2021-12-09,"AY.122","Delta"
2021-12-08,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-09,"AY.46.6","Delta"
2021-12-08,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-08,"AY.4.2.2","Delta"
2021-12-08,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-08,"AY.46.5","Delta"
2021-12-08,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.4.2.2","Delta"
2021-12-08,"AY.4.2.1","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.4.2","Delta"
2021-12-08,"AY.4","Delta"
2021-12-09,"AY.98","Delta"
2021-12-08,"AY.46.5","Delta"
2021-12-08,"AY.4","Delta"
2021-12-08,"AY.4.2.2","Delta"
2021-12-08,"AY.3","Delta"
2021-12-08,"AY.4.2","Delta"
2021-12-08,"AY.98","Delta"
2021-12-08,"B.1.617.2","Delta"
2021-12-08,"AY.4","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.122","Delta"
2021-12-08,"AY.4.8","Delta"
2021-12-09,"AY.4","Delta"
2021-12-08,"AY.4.2","Delta"
2021-12-08,"AY.43","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.43","Delta"
2021-12-09,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-05,"AY.90","Delta"
2021-12-08,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"BA.1","BA.1"
2021-12-07,"AY.5","Delta"
2021-12-07,"B.1.617.2","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4.2.2","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4.8","Delta"
2021-12-07,"AY.111","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.4.2","Delta"
2021-12-07,"B.1.617.2","Delta"
2021-12-07,"AY.129","Delta"
2021-12-06,"AY.4","Delta"
2021-12-03,"AY.5","Delta"
2021-12-05,"AY.4","Delta"
2021-12-03,"AY.4","Delta"
2021-12-05,"AY.4","Delta"
2021-12-05,"AY.4","Delta"
2021-12-04,"AY.4","Delta"
2021-12-03,"AY.4","Delta"
2021-12-04,"AY.4.2","Delta"
2021-12-05,"AY.4","Delta"
2021-12-03,"AY.127","Delta"
2021-12-03,"AY.98.1","Delta"
2021-12-03,"AY.4","Delta"
2021-12-04,"AY.4","Delta"
2021-12-05,"AY.4.2.1","Delta"
2021-12-05,"AY.4","Delta"
2021-12-03,"AY.4","Delta"
2021-12-05,"AY.34.1","Delta"
2021-12-04,"AY.4.2","Delta"
2021-12-03,"AY.43","Delta"
2021-12-04,"AY.4.2.2","Delta"
2021-12-03,"AY.98","Delta"
2021-12-03,"B.1.617.2","Delta"
2021-12-04,"AY.43","Delta"
2021-12-08,"AY.4","Delta"
2021-12-07,"AY.4.8","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.4.2.2","Delta"
2021-12-08,"AY.4","Delta"
2021-12-08,"AY.98","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"BA.1.15","BA.1"
2021-12-08,"AY.4","Delta"
2021-12-07,"AY.25.1","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-07,"AY.4","Delta"
2021-12-06,"AY.4","Delta"
2021-12-08,"BA.1.15","BA.1"
2021-12-08,"BA.1.17.2","BA.1"
2021-12-07,"AY.6","Delta"
2021-12-07,"AY.5","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-07,"AY.4","Delta"
2021-12-08,"AY.4.2.2","Delta"
2021-12-07,"AY.4","Delta"
2021-12-10,"BA.1.10","BA.1"
2021-12-11,"BA.1","BA.1"
2021-12-10,"AY.4.2.1","Delta"
2021-12-11,"BA.1.17.2","BA.1"
2021-12-11,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-11,"AY.4.2.2","Delta"
2021-12-11,"BA.1.16","BA.1"
2021-12-11,"AY.43","Delta"
2021-12-11,"AY.4.9","Delta"
2021-12-11,"AY.4","Delta"
2021-12-11,"BA.1","BA.1"
2021-12-11,"AY.4.2","Delta"
2021-12-10,"AY.4","Delta"
2021-12-11,"AY.4.2.2","Delta"
2021-12-10,"AY.95","Delta"
2021-12-11,"AY.4","Delta"
2021-12-11,"AY.4.2","Delta"
2021-12-10,"AY.4.2.2","Delta"
2021-12-10,"AY.4","Delta"
2021-12-10,"AY.111","Delta"
2021-12-10,"AY.4","Delta"
2021-12-10,"BA.1.17.2","BA.1"
2021-12-10,"AY.4","Delta"
2021-12-07,"B.1.617.2","Delta"
2021-12-08,"BA.1.15.1","BA.1"
2021-12-08,"AY.3","Delta"
2021-12-06,"AY.4","Delta"
2021-12-09,"AY.43","Delta"
2021-12-11,"AY.5","Delta"
2021-12-09,"AY.4.2","Delta"
2021-12-07,"AY.4.2","Delta"
2021-12-07,"AY.4.2","Delta"
2021-12-10,"AY.4","Delta"
2021-12-08,"AY.98","Delta"
2021-12-08,"BA.1.15","BA.1"
2021-12-09,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-08,"AY.4.2","Delta"
2021-12-08,"BA.1.17.2","BA.1"
2021-12-08,"AY.5","Delta"
2021-12-08,"AY.4","Delta"
2021-12-10,"AY.5","Delta"
2021-12-09,"AY.4.2","Delta"
2021-12-08,"AY.4","Delta"
2021-12-09,"AY.46.6","Delta"
2021-12-09,"AY.4","Delta"
2021-12-07,"AY.43","Delta"
2021-12-08,"AY.98","Delta"
2021-12-09,"AY.4.2","Delta"
2021-12-09,"AY.4.2","Delta"
2021-12-08,"AY.4","Delta"
2021-12-06,"AY.46.6","Delta"
2021-12-06,"AY.4","Delta"
2021-12-09,"AY.118","Delta"
2021-12-09,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"BA.1","BA.1"
2021-12-06,"AY.9.2","Delta"
2021-12-09,"BA.1.17.2","BA.1"
2021-12-08,"AY.4.5","Delta"
2021-12-09,"AY.4","Delta"
2021-12-08,"BA.1","BA.1"
2021-12-09,"AY.4.2.2","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.5","Delta"
2021-12-09,"B.1.617.2","Delta"
2021-12-06,"AY.4.2","Delta"
2021-12-10,"B.1.617.2","Delta"
2021-12-10,"AY.5","Delta"
2021-12-11,"AY.98","Delta"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-12,"AY.4.2","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-09,"AY.4","Delta"
2021-12-07,"BA.1.17.2","BA.1"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.4.2","Delta"
2021-12-09,"AY.4.2","Delta"
2021-12-11,"AY.4","Delta"
2021-12-12,"AY.43","Delta"
2021-12-09,"AY.122.6","Delta"
2021-12-08,"AY.9.2","Delta"
2021-12-09,"AY.4","Delta"
2021-12-10,"AY.34.1","Delta"
2021-12-09,"AY.4.2.1","Delta"
2021-12-12,"AY.46.5","Delta"
2021-12-12,"AY.4","Delta"
2021-12-09,"BA.1.15.1","BA.1"
2021-12-11,"AY.98","Delta"
2021-12-12,"AY.4","Delta"
2021-12-11,"AY.98","Delta"
2021-12-09,"AY.4","Delta"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-11,"AY.111","Delta"
2021-12-10,"AY.4.2.2","Delta"
2021-12-11,"AY.4","Delta"
2021-12-11,"AY.4","Delta"
2021-12-12,"B.1.617.2","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-12,"AY.98","Delta"
2021-12-11,"AY.4","Delta"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-11,"AY.34.1","Delta"
2021-12-11,"AY.4.2.1","Delta"
2021-12-09,"AY.46.5","Delta"
2021-12-12,"AY.4.2.2","Delta"
2021-12-12,"B.1.617.2","Delta"
2021-12-11,"AY.4","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-08,"BA.1.17.2","BA.1"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.98","Delta"
2021-12-09,"AY.4","Delta"
2021-12-12,"AY.42","Delta"
2021-12-10,"BA.1.15.1","BA.1"
2021-12-09,"B.1.617.2","Delta"
2021-12-08,"AY.4.2","Delta"
2021-12-09,"AY.9.2","Delta"
2021-12-11,"AY.111","Delta"
2021-12-10,"BA.1","BA.1"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-09,"AY.98","Delta"
2021-12-10,"AY.4","Delta"
2021-12-11,"AY.4","Delta"
2021-12-09,"AY.46.6","Delta"
2021-12-12,"AY.25","Delta"
2021-12-10,"AY.6","Delta"
2021-12-09,"AY.5","Delta"
2021-12-11,"AY.111","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-10,"AY.4","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.98","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-11,"AY.111","Delta"
2021-12-10,"AY.4","Delta"
2021-12-13,"BA.1.15","BA.1"
2021-12-12,"AY.4.2.2","Delta"
2021-12-12,"B.1.617.2","Delta"
2021-12-12,"BA.1.15.1","BA.1"
2021-12-11,"BA.1.17.2","BA.1"
2021-12-10,"AY.4.2.2","Delta"
2021-12-11,"Unassigned","Other"
2021-12-12,"AY.4.2","Delta"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-12,"AY.122","Delta"
2021-12-11,"AY.43","Delta"
2021-12-11,"AY.4","Delta"
2021-12-08,"BA.1","BA.1"
2021-12-09,"AY.4","Delta"
2021-12-09,"BA.1.17.2","BA.1"
2021-12-08,"BA.1.17.2","BA.1"
2021-12-08,"BA.1.17.2","BA.1"
2021-12-09,"AY.4.2.2","Delta"
2021-12-09,"AY.103","Delta"
2021-12-09,"AY.43","Delta"
2021-12-08,"AY.4.2.4","Delta"
2021-12-10,"BA.1","BA.1"
2021-12-06,"AY.4","Delta"
2021-12-11,"BA.1.15","BA.1"
2021-12-09,"AY.43","Delta"
2021-12-09,"AY.4","Delta"
2021-12-07,"AY.43","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-08,"AY.98","Delta"
2021-12-10,"AY.4","Delta"
2021-12-09,"AY.103","Delta"
2021-12-08,"BA.1","BA.1"
2021-12-08,"AY.98","Delta"
2021-12-10,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-08,"AY.4","Delta"
2021-12-08,"BA.1","BA.1"
2021-12-08,"AY.46.5","Delta"
2021-12-09,"AY.43","Delta"
2021-12-11,"BA.1.9","BA.1"
2021-12-06,"BA.1.17.2","BA.1"
2021-12-10,"B.1.617.2","Delta"
2021-12-08,"AY.5","Delta"
2021-12-12,"AY.4","Delta"
2021-12-10,"AY.4.2.1","Delta"
2021-12-12,"AY.4.2.2","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"B.1.617.2","Delta"
2021-12-10,"AY.4","Delta"
2021-12-09,"AY.98","Delta"
2021-12-10,"AY.4","Delta"
2021-12-09,"BA.1.17.2","BA.1"
2021-12-10,"AY.6","Delta"
2021-12-12,"AY.46.5","Delta"
2021-12-09,"AY.98","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"B.1.617.2","Delta"
2021-12-08,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"BA.1","BA.1"
2021-12-12,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-05,"AY.4","Delta"
2021-12-11,"AY.98","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-09,"AY.4","Delta"
2021-12-11,"BA.1","BA.1"
2021-12-10,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-09,"AY.43","Delta"
2021-12-10,"AY.43","Delta"
2021-12-10,"AY.4.2.1","Delta"
2021-12-09,"AY.4","Delta"
2021-12-10,"AY.34.1","Delta"
2021-12-09,"AY.4.2","Delta"
2021-12-10,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"BA.1.15.1","BA.1"
2021-12-09,"AY.121","Delta"
2021-12-09,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-10,"AY.5","Delta"
2021-12-11,"AY.4.8","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-11,"AY.4","Delta"
2021-12-09,"BA.1.17.2","BA.1"
2021-12-09,"AY.43","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.4.11","Delta"
2021-12-10,"BA.1","BA.1"
2021-12-10,"BA.1.15.1","BA.1"
2021-12-09,"AY.4.2.2","Delta"
2021-12-09,"AY.4","Delta"
2021-12-10,"AY.98","Delta"
2021-12-09,"AY.34.2","Delta"
2021-12-09,"AY.4.2.1","Delta"
2021-12-09,"AY.4","Delta"
2021-12-10,"BA.1","BA.1"
2021-12-10,"AY.4.2","Delta"
2021-12-10,"AY.4","Delta"
2021-12-08,"AY.5","Delta"
2021-12-09,"AY.4.11","Delta"
2021-12-10,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-08,"AY.4.2","Delta"
2021-12-10,"AY.34.1","Delta"
2021-12-10,"BA.1","BA.1"
2021-12-09,"AY.43","Delta"
2021-12-08,"AY.98","Delta"
2021-12-10,"AY.4","Delta"
2021-12-11,"AY.4.2","Delta"
2021-12-11,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-11,"AY.4","Delta"
2021-12-11,"AY.4.2","Delta"
2021-12-10,"AY.5","Delta"
2021-12-10,"AY.98","Delta"
2021-12-11,"AY.4","Delta"
2021-12-10,"BA.1.1","BA.1"
2021-12-11,"AY.122","Delta"
2021-12-10,"AY.4.2.1","Delta"
2021-12-10,"B.1.617.2","Delta"
2021-12-11,"AY.4.2","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-11,"AY.4.2","Delta"
2021-12-10,"AY.98","Delta"
2021-12-10,"BA.1","BA.1"
2021-12-11,"AY.4","Delta"
2021-12-10,"AY.36","Delta"
2021-12-11,"AY.4.2","Delta"
2021-12-11,"AY.43","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-11,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-11,"BA.1.15.1","BA.1"
2021-12-10,"AY.4","Delta"
2021-12-11,"AY.42","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-10,"BA.1","BA.1"
2021-12-11,"BA.1","BA.1"
2021-12-11,"AY.4.2.1","Delta"
2021-12-10,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-10,"Unassigned","Other"
2021-12-10,"AY.4","Delta"
2021-12-11,"AY.4","Delta"
2021-12-11,"BA.1","BA.1"
2021-12-11,"AY.4","Delta"
2021-12-11,"AY.5","Delta"
2021-12-10,"AY.4","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-10,"AY.4","Delta"
2021-12-11,"AY.6","Delta"
2021-12-10,"AY.4","Delta"
2021-12-11,"AY.4","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-10,"AY.6","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-10,"AY.4","Delta"
2021-12-11,"BA.1","BA.1"
2021-12-11,"AY.4","Delta"
2021-12-11,"AY.4","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-11,"AY.43","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-11,"AY.4","Delta"
2021-12-10,"AY.43","Delta"
2021-12-11,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-11,"AY.4.2","Delta"
2021-12-11,"AY.4.2.1","Delta"
2021-12-11,"AY.4.2.1","Delta"
2021-12-11,"AY.98","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-09,"AY.98","Delta"
2021-12-07,"AY.4","Delta"
2021-12-09,"AY.98","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-08,"BA.1.17.2","BA.1"
2021-12-10,"AY.4.2","Delta"
2021-12-10,"AY.43","Delta"
2021-12-11,"AY.4.2.2","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.43","Delta"
2021-12-09,"AY.4.2.2","Delta"
2021-12-11,"AY.4.2","Delta"
2021-12-09,"AY.4.2.1","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-09,"AY.43","Delta"
2021-12-10,"BA.1","BA.1"
2021-12-09,"AY.98","Delta"
2021-12-09,"AY.43","Delta"
2021-12-09,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-11,"BA.1","BA.1"
2021-12-13,"AY.4.2","Delta"
2021-12-14,"BA.1.17.2","BA.1"
2021-12-13,"AY.4.2.1","Delta"
2021-12-13,"AY.4.2.2","Delta"
2021-12-12,"AY.4.2.3","Delta"
2021-12-09,"AY.111","Delta"
2021-12-14,"AY.43","Delta"
2021-12-13,"AY.4","Delta"
2021-12-13,"AY.98","Delta"
2021-12-14,"AY.4","Delta"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-13,"AY.4","Delta"
2021-12-14,"AY.4","Delta"
2021-12-12,"AY.4.2.5","Delta"
2021-12-13,"AY.4.2","Delta"
2021-12-14,"AY.4","Delta"
2021-12-14,"AY.4","Delta"
2021-12-09,"AY.4","Delta"
2021-12-13,"AY.4.2","Delta"
2021-12-12,"B.1.617.2","Delta"
2021-12-11,"BA.1.17.2","BA.1"
2021-12-12,"AY.126","Delta"
2021-12-13,"BA.1","BA.1"
2021-12-12,"AY.4.2","Delta"
2021-12-12,"B.1.617.2","Delta"
2021-12-10,"AY.4","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.43","Delta"
2021-12-12,"AY.46.5","Delta"
2021-12-10,"BA.1.15","BA.1"
2021-12-11,"AY.4.2.2","Delta"
2021-12-12,"AY.4","Delta"
2021-12-11,"AY.5","Delta"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-13,"AY.4.2","Delta"
2021-12-11,"AY.4.2.2","Delta"
2021-12-13,"AY.4","Delta"
2021-12-13,"AY.34","Delta"
2021-12-12,"AY.4.2.2","Delta"
2021-12-12,"AY.4.2.1","Delta"
2021-12-12,"AY.4.2.1","Delta"
2021-12-11,"AY.4","Delta"
2021-12-11,"AY.4","Delta"
2021-12-12,"AY.4.2.2","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-11,"AY.4","Delta"
2021-12-11,"B.1.617.2","Delta"
2021-12-13,"BA.1","BA.1"
2021-12-13,"BA.1","BA.1"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-13,"AY.4","Delta"
2021-12-13,"AY.4","Delta"
2021-12-13,"AY.98","Delta"
2021-12-14,"BA.1","BA.1"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-13,"AY.4.2.2","Delta"
2021-12-12,"BA.1","BA.1"
2021-12-14,"AY.127","Delta"
2021-12-13,"BA.1","BA.1"
2021-12-13,"BA.1","BA.1"
2021-12-12,"AY.4","Delta"
2021-12-13,"AY.46.5","Delta"
2021-12-12,"B.1.617.2","Delta"
2021-12-13,"AY.4","Delta"
2021-12-13,"AY.5","Delta"
2021-12-14,"BA.1.7","BA.1"
2021-12-13,"AY.4","Delta"
2021-12-13,"Unassigned","Other"
2021-12-12,"BA.1","BA.1"
2021-12-13,"AY.4","Delta"
2021-12-12,"AY.121","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"BA.1.15.1","BA.1"
2021-12-14,"AY.4","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-11,"AY.5","Delta"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-12,"B.1.617.2","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-13,"AY.4.2","Delta"
2021-12-13,"AY.43","Delta"
2021-12-12,"BA.1.15.1","BA.1"
2021-12-12,"AY.122.5","Delta"
2021-12-14,"AY.4","Delta"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-14,"BA.1.17.2","BA.1"
2021-12-12,"BA.1.15.1","BA.1"
2021-12-14,"AY.4.2","Delta"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-14,"BA.1","BA.1"
2021-12-13,"BA.1.15.1","BA.1"
2021-12-14,"BA.1","BA.1"
2021-12-14,"AY.4.2.2","Delta"
2021-12-14,"AY.4.2.2","Delta"
2021-12-14,"AY.4","Delta"
2021-12-14,"AY.4.2","Delta"
2021-12-13,"AY.4","Delta"
2021-12-13,"B.1.617.2","Delta"
2021-12-14,"BA.1.17.2","BA.1"
2021-12-13,"AY.4","Delta"
2021-12-13,"AY.4","Delta"
2021-12-14,"AY.4.3","Delta"
2021-12-14,"AY.4.2","Delta"
2021-12-14,"AY.4.2.1","Delta"
2021-12-14,"AY.4","Delta"
2021-12-14,"BA.1","BA.1"
2021-12-14,"AY.6","Delta"
2021-12-14,"AY.4.2","Delta"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-13,"B.1.617.2","Delta"
2021-12-13,"BA.1.1","BA.1"
2021-12-12,"BA.1","BA.1"
2021-12-12,"AY.44","Delta"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-12,"BA.1","BA.1"
2021-12-13,"AY.120","Delta"
2021-12-12,"AY.4","Delta"
2021-12-11,"AY.4.2","Delta"
2021-12-13,"AY.4","Delta"
2021-12-12,"AY.4.2.5","Delta"
2021-12-11,"AY.4.2","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.4","Delta"
2021-12-10,"AY.4.2","Delta"
2021-12-11,"B.1.617.2","Delta"
2021-12-12,"AY.4.2.2","Delta"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-12,"AY.4.2","Delta"
2021-12-12,"AY.4","Delta"
2021-12-11,"AY.4.2.1","Delta"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-12,"AY.4.2","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"BA.1","BA.1"
2021-12-10,"AY.4","Delta"
2021-12-10,"AY.4","Delta"
2021-12-12,"B.1.617.2","Delta"
2021-12-13,"AY.46.5","Delta"
2021-12-13,"AY.4","Delta"
2021-12-11,"AY.43","Delta"
2021-12-12,"AY.121","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-11,"AY.4","Delta"
2021-12-12,"BA.1.1.15","BA.1"
2021-12-12,"BA.1","BA.1"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-13,"AY.4","Delta"
2021-12-13,"BA.1.15.1","BA.1"
2021-12-13,"AY.90","Delta"
2021-12-13,"AY.4","Delta"
2021-12-11,"AY.4","Delta"
2021-12-10,"BA.1.1","BA.1"
2021-12-13,"BA.1.15","BA.1"
2021-12-12,"AY.4","Delta"
2021-12-12,"AY.46.5","Delta"
2021-12-11,"AY.4","Delta"
2021-12-11,"AY.111","Delta"
2021-12-13,"AY.4","Delta"
2021-12-12,"BA.1","BA.1"
2021-12-12,"AY.4.2","Delta"
2021-12-11,"BA.1","BA.1"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-09,"B.1.617.2","Delta"
2021-12-11,"AY.43","Delta"
2021-12-13,"BA.1.16","BA.1"
2021-12-12,"BA.1.17.2","BA.1"
2021-12-10,"AY.4","Delta"
2021-12-13,"AY.4","Delta"
2021-12-12,"AY.4","Delta"
2021-12-12,"BA.1","BA.1"
2021-12-12,"AY.4.2","Delta"
2021-12-13,"AY.127","Delta"
2021-12-13,"AY.4","Delta"
2021-12-11,"AY.4","Delta"
2021-12-13,"BA.1","BA.1"
2021-12-14,"BA.1.17.2","BA.1"
2021-12-13,"BA.1.16","BA.1"
2021-12-14,"AY.4","Delta"
2021-12-13,"AY.43","Delta"
2021-12-15,"BA.1","BA.1"
2021-12-13,"AY.6","Delta"
2021-12-13,"AY.4.2","Delta"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-12,"AY.4.2.2","Delta"
2021-12-13,"AY.4","Delta"
2021-12-13,"AY.4","Delta"
2021-12-13,"AY.4","Delta"
2021-12-12,"AY.4","Delta"
2021-12-13,"BA.1.15.1","BA.1"
2021-12-13,"BA.1.15.1","BA.1"
2021-12-14,"BA.1.17.2","BA.1"
2021-12-13,"AY.4","Delta"
2021-12-13,"AY.4.2","Delta"
2021-12-13,"Unassigned","Other"
2021-12-13,"AY.4.2","Delta"
2021-12-14,"BA.1.17.2","BA.1"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-13,"AY.4.2.5","Delta"
2021-12-14,"BA.1","BA.1"
2021-12-13,"BA.1.15.1","BA.1"
2021-12-14,"B.1.617.2","Delta"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-13,"AY.122","Delta"
2021-12-14,"AY.4","Delta"
2021-12-12,"AY.4.2","Delta"
2021-12-13,"AY.4","Delta"
2021-12-14,"BA.1.17.2","BA.1"
2021-12-13,"AY.39","Delta"
2021-12-13,"AY.9.2","Delta"
2021-12-13,"AY.4","Delta"
2021-12-13,"AY.4","Delta"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-14,"AY.34","Delta"
2021-12-13,"BA.1.15.1","BA.1"
2021-12-14,"AY.111","Delta"
2021-12-14,"AY.4.2","Delta"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-13,"AY.4","Delta"
2021-12-14,"BA.1.15.1","BA.1"
2021-12-13,"BA.1.17.2","BA.1"
2021-12-13,"BA.1.1","BA.1"
2021-12-14,"AY.4","Delta"
2021-12-13,"AY.4","Delta"
2021-12-15,"AY.5","Delta"
2021-12-15,"BA.1.17.2","BA.1"
2021-12-15,"BA.1.17","BA.1"
2021-12-15,"BA.1","BA.1"
2021-12-14,"BA.1","BA.1"
